ACAO_POLITICA;Plano Nacional de Saúde
ACAO_POLITICA;Plano Nacional de Segurança Pública ( PNSP )
ACAO_POLITICA;Plano Nacional de Sementes
ACAO_POLITICA;Plano Nacional de Telecomunicações
ACAO_POLITICA;Plano Nacional de Turismo
ACAO_POLITICA;Plano Nacional de Viação
ACAO_POLITICA;Plano Nacional do Carvão
ACAO_POLITICA;Plano Nacional dos Direitos Humanos
ACAO_POLITICA;Plano Nacional do Trigo
ACAO_POLITICA;Plano Nacional do Turismo
ACAO_POLITICA;Plano Noroeste I
ACAO_POLITICA;Plano Novo Cruzado
ACAO_POLITICA;Plano Pastoral de Conjunto
ACAO_POLITICA;Plano Piloto
ACAO_POLITICA;Plano Piloto de Alfabetização
ACAO_POLITICA;Plano Plurianual
ACAO_POLITICA;Plano Plurianual ( 1996-1999 )
ACAO_POLITICA;Plano Plurianual 2000-2003
ACAO_POLITICA;Plano Plurianual de Investimentos ( PPA )
ACAO_POLITICA;Plano Plurianual ( PPA )
ACAO_POLITICA;Plano Prioritário de Investimentos ( PPI )
ACAO_POLITICA;Plano Qüinqüenal
ACAO_POLITICA;Plano Qüinqüenal da Reforma Agrária Brasileira ( 1967-1971 )
ACAO_POLITICA;Plano Qüinqüenal de Desenvolvimento de Minas Gerais
ACAO_POLITICA;Plano Real
ACAO_POLITICA;Plano Regional de Desenvolvimento do Vale do Paraíba
ACAO_POLITICA;Plano Regulador da Cidade
ACAO_POLITICA;Plano Rodoviário
ACAO_POLITICA;Plano Rodoviário do Estado
ACAO_POLITICA;Plano Rodoviário do Paraná
ACAO_POLITICA;Plano Rodoviário Nacional
ACAO_POLITICA;Plano Rodoviário para a Interiorização do Desenvolvimento ( Proinde )
ACAO_POLITICA;Plano Safra
ACAO_POLITICA;Plano Salte
ACAO_POLITICA;Plano Siderúrgico Nacional
ACAO_POLITICA;Plano Sousa Costa
ACAO_POLITICA;Plano Tamura
ACAO_POLITICA;Plano Trienal
ACAO_POLITICA;Plano Trienal de Desenvolvimento Econômico
ACAO_POLITICA;Plano Trienal de Desenvolvimento Econômico e Social
ACAO_POLITICA;Plano Trienal do Ministério do Planejamento
ACAO_POLITICA;Plano Urbanístico Básico e do Plano Metropolitano de Desenvolvimento
ACAO_POLITICA;Plano Urbanístico Básico para São Paulo
ACAO_POLITICA;Plano Verão
EVENTO;Aclamação de Amador Bueno
EVENTO;Aldeamentos missionários
EVENTO;A Rusga
EVENTO;Balaiada
EVENTO;Bandeirantes , bugreiros , entradas e bandeiras
EVENTO;Batalha da Maria Antônia
EVENTO;Batalha das Toninhas
EVENTO;Batalha da Venda Grande
EVENTO;Batalha de Santa Luzia
EVENTO;Bom Senso F.C .
EVENTO;Cabanada
EVENTO;Cabanagem
EVENTO;Caldeirão de Santa Cruz do Deserto
EVENTO;Caras-pintadas
EVENTO;Cerro do Inhacurutum
EVENTO;Coluna da Morte
EVENTO;Coluna Prestes
EVENTO;Confederação do Equador
EVENTO;Confederação dos Cariris
EVENTO;Confederação dos Tamoios
EVENTO;Confederação dos Tamoios - revolta indígena , Rio de Janeiro e São Paulo ( 1556-1567 ) [2 ]
EVENTO;Conjuração baiana
EVENTO;Conjuração Baiana
EVENTO;Conjuração Baiana ( 1796 )
EVENTO;Conjuração Carioca
EVENTO;Conjuração Carioca ( 1794 )
EVENTO;Conjuração de Nosso Pai
EVENTO;Conjuração Mineira ( 1789 )
EVENTO;Conjuração Pernambucana
EVENTO;Conspiração do Curvelo
EVENTO;Conspiração dos Suaçunas
EVENTO;Conspiração dos Suassunas
EVENTO;Entrincheiramentos de Santa Luzia
EVENTO;Federação do Guanais
EVENTO;Fora Collor
EVENTO;Força Expedicionária Brasileira na Segunda Guerra Mundial
EVENTO;França Antártica
EVENTO;França Antártica - francesa , Rio de Janeiro ( 1555-1567 )
EVENTO;França Equinocial
EVENTO;Frente Integralista Brasileira
EVENTO;Golpe de 15 de novembro
EVENTO;Greve da FFLCH
EVENTO;Greve da Meia Passagem
EVENTO;Greve de 1988
EVENTO;Greve Geral de 1917
EVENTO;Greve na PUC-SP contra a nomeação da reitora Anna Cintra
EVENTO;Greve no ensino público federal do Brasil em 2012
EVENTO;Greve no ensino público federal do Brasil em 2015
EVENTO;Greves de 2007 em universidades públicas brasileiras
EVENTO;Greves operárias
EVENTO;Grito dos Excluídos
EVENTO;Grupo Território Livre
EVENTO;Guerra Cisplatina
EVENTO;Guerra Civil Uruguaia
EVENTO;Guerra contra Aguirre
EVENTO;Guerra contra Artigas
EVENTO;Guerra contra Oribe e Rosas
EVENTO;Guerra da carne
EVENTO;Guerra da Cisplatina
EVENTO;Guerra da independência do Brasil
EVENTO;Guerra da Lagosta
EVENTO;Guerra da Luz Divina
EVENTO;Guerra das Mulheres
EVENTO;Guerra de Canudos
EVENTO;Guerra de Iguape
EVENTO;Guerra de Iguape - em virtude da interpretaça o do Tratado de Tordesilhas
EVENTO;Guerra de Independência do Brasil
EVENTO;Guerra do Acre
EVENTO;Guerra do Contestado
EVENTO;Guerra do Paraguai
EVENTO;Guerra do Pente
EVENTO;Guerra do Prata
EVENTO;Guerra dos Aimorés
EVENTO;Guerra dos Aimorés - índios contra luso-brasileiros , Bahia ( 1555-1673 )
EVENTO;Guerra dos Bárbaros
EVENTO;Guerra dos Emboabas
EVENTO;Guerra dos Farrapos
EVENTO;Guerra dos Manaus
EVENTO;Guerra dos Mascates
EVENTO;Guerra dos Potiguares
EVENTO;Guerra dos Potiguares - índios contra luso-brasileiros , Paraíba e Rio Grande do Norte ( 1586-1599 )
EVENTO;Guerra do Uruguai
EVENTO;Guerra Guaranítica
EVENTO;Guerra Luso-Espanhola
EVENTO;Guerra Luso-Holandesa
EVENTO;Guerra Luso-Neerlandesa
EVENTO;Guerrilha de Três Passos
EVENTO;Guerrilha do Araguaia
EVENTO;Guerrilha do Capara ó
EVENTO;Guerrilha dos Muras
EVENTO;Inconfidência Mineira
EVENTO;Incorporação da Cisplatina
EVENTO;Independência da Bahia
EVENTO;Insurreição Pernambucana
EVENTO;Insurreição Praieira
EVENTO;Intentona Comunista
EVENTO;Intentona Integralista
EVENTO;Invasão da Guiana Francesa
EVENTO;Invasão holandesa
EVENTO;Levante de Catas Altas
EVENTO;Levante dos Marimbondos
EVENTO;Levante dos Tupinambás
EVENTO;Levante integralista
EVENTO;Levante Sertanejo
EVENTO;Lutas e revoluções no Brasil
EVENTO;Marcha dos 100 mil de Brasília em 1999
EVENTO;Massacre do Carandiru
EVENTO;Messianismo
EVENTO;Mobilização estudantil em São Paulo em 2015
EVENTO;Motim da Carne sem Osso
EVENTO;Motim das Mulheres
EVENTO;Motim do Fecha-Fecha
EVENTO;Motim do Mata-Mata
EVENTO;Motim do Nosso Pai
EVENTO;Motins do Maneta
EVENTO;Movimento Brasil Livre
EVENTO;Movimento Cívico pelo Direito dos Brasileiros
EVENTO;Movimento de Luta pela Terra
EVENTO;Movimento de Pau de Colher
EVENTO;Movimento dos Atingidos por Barragens
EVENTO;Movimento Educacionista
EVENTO;Movimento eugênico brasileiro
EVENTO;Movimento militar de 1964
EVENTO;Movimento Passe Livre
EVENTO;Movimentos civis LGBT no Brasil
EVENTO;Movimento Separatista do Norte ( 1821-23 )
EVENTO;Movimento Vem pra Rua
EVENTO;MV-Brasil
EVENTO;Noite das Garrafadas
EVENTO;Operação Power Pack
EVENTO;Operação Power Pack ( Ocupação americana da República Dominicana ( 1965 1966 )
EVENTO;Operação Traíra
EVENTO;O Sul É o Meu País
EVENTO;Para Expressar a Liberdade ( campanha )
EVENTO;Passeata dos Cem Mil
EVENTO;Plebisul
EVENTO;Presença neerlandesa no Brasil
EVENTO;Primeira Campanha da Cisplatina
EVENTO;Primeira Guerra Mundial
EVENTO;Primeira Guerra Mundial ( veja : Brasil na Primeira Guerra Mundial )
EVENTO;Protestos antigovernamentais no Brasil em 2015-2016
EVENTO;Protestos no Brasil em 2013
EVENTO;Quilombos e Guerra dos Palmares
EVENTO;Rebelião de Pedrinhas em 2010
EVENTO;Reintegração de posse na USP em 2011
EVENTO;República de Cunani
EVENTO;República de Pastos Bons
EVENTO;República Juliana
EVENTO;República Rio-Grandense
EVENTO;Resistência Guaicuru
EVENTO;Revolta da Armada
EVENTO;Revolta da Cachaça
EVENTO;Revolta da Catraca
EVENTO;Revolta da Chibata
EVENTO;Revolta da Fazenda Ibicaba
EVENTO;Revolta das Barcas
EVENTO;Revolta da Vacina
EVENTO;Revolta de Amador Bueno
EVENTO;Revolta de Beckman
EVENTO;Revolta de Carrancas
EVENTO;Revolta de Felipe dos Santos
EVENTO;Revolta de Filipe dos Santos
EVENTO;Revolta de Ibicaba
EVENTO;Revolta de Jacareacanga
EVENTO;Revolta de Princesa
EVENTO;Revolta de Ribeirãozinho
EVENTO;Revolta de Santo Amaro
EVENTO;Revolta do Ano da Fumaça
EVENTO;Revolta do Quebra-Quilos
