<OUTPUT SRCFILE="5143.raw">
SOUSA sousa NP00SP0 1 -
cargo cargo NCMS000 1 00586262-n:0.00854422/13945102-n:0.00687987
em em SP 1 -
que que PR0CN00 0.584265 -
tradicionalmente tradicional RG 1 -
as o DA0FP0 0.974798 -
oposições oposição NCFP000 1 13854649-n:0.0030767/00202284-n:0.00289562/13828905-n:0.00285949/01169744-n:0.00282522/08404188-n:0.00267325
levavam levar VMII3P0 1 00723545-v:0.0141335
vantagem vantagem NCFS000 1 05155821-n:0.0054698/05154517-n:0.0035728/05156822-n:0.00356772/05157406-n:0.00324677
. . Fp 1 -

Depois depois RG 1 00146281-r:0.00584344/00061203-r:0.00509993
de de SP 1 -
deixar deixar VMN0000 0.331507 00120316-v:0.00290102/00800930-v:0.00227526/00802318-v:0.00214416/02310007-v:0.0020136/00771490-v:0.00194359
o o DA0MS0 0.950254 -
governo governo NCMS000 0.914011 01124794-n:0.00514919/08050678-n:0.00389527/00815173-n:0.00330351
, , Fc 1 -
manteve manter VMIS3S0 1 00117985-v:0.00333336/02679899-v:0.00305959/02202384-v:0.00190358/02225492-v:0.00185122/01184625-v:0.00172505/01016778-v:0.00169172
os o DA0MP0 0.958022 -
laços laço NCMP000 1 03829563-n:0.00518165/03060599-n:0.00496001
políticos político AQ0MP00 0.861842 02857407-a:0.00561937/02857587-a:0.00499124
e e CC 0.999951 -
de de SP 1 -
amizade amizade NCFS000 1 13931145-n:0.00274379/10112591-n:0.00243913/09763784-n:0.00237228/04654337-n:0.00228424/13970460-n:0.00216321
que que PR0CN00 0.584265 -
o o PP3MSA0 0.0183743 -
ligavam ligar VMII3P0 1 01354673-v:0.00513827/02623194-v:0.00353291/01355411-v:0.00332163
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
governador governador NCMS000 0.980769 10140314-n:0.00556272/10541229-n:0.00544006
Jair_Soares jair_soares NP00SP0 1 -
e e CC 0.999951 -
continuou continuar VMIS3S0 1 00117985-v:0.00333336/02679899-v:0.00305959/02684924-v:0.00166363/01995549-v:0.00124306/02375131-v:0.00111304/00350104-v:0.0011006/00781000-v:0.00107852/02747709-v:0.00106734/02684644-v:0.00104094/02747922-v:0.0010298
atuando atuar VMG0000 1 00010435-v:0.0111461
politicamente politicamente RG 1 00115859-r:0.00577892/00115745-r:0.00523906
através através RG 1 -
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
diretórios diretório NCMP000 1 03376279-n:0.00622969/03337383-n:0.00589719
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
PDS pds NP00O00 1 -
. . Fp 1 -

Em em SP 1 -
julho_de_1983 [??:??/7/1983:??.??:??] W 1 -
foi ir VMIS3S0 0.5 01835496-v:0.0017888/02051694-v:0.00101927/01955984-v:0.000951586/01995549-v:0.000928305/02072849-v:0.000915221/01904930-v:0.000875396/02009433-v:0.000861053/01935233-v:0.000831278/01957529-v:0.000824359/02102398-v:0.000803951/00341560-v:0.000792984/01882814-v:0.000745577/02058994-v:0.00074479/02685951-v:0.000740347/01846916-v:0.000736133/02102002-v:0.000733788/01849221-v:0.000730131/01841079-v:0.000699841/02686471-v:0.000678927/01839538-v:0.000662972/00343898-v:0.000652579
citado citar VMP00SM 0.983871 01024190-v:0.00536299/01023259-v:0.00497012/01023574-v:0.00405403/01705257-v:0.00376357
, , Fc 1 -
juntamente junto RG 1 -
com com SP 1 -
dois 2 Z 1 -
diretores diretor NCMP000 1 10014939-n:0.00427384/10474645-n:0.00397929/10015485-n:0.00381133/10468559-n:0.00370746
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Banco_do_Estado_do_Rio_Grande_do_Sul banco_do_estado_do_rio_grande_do_sul NP00O00 1 -
( ( Fpa 1 -
Banrisul banrisul NP00O00 1 -
) ) Fpt 1 -
, , Fc 1 -
em em SP 1 -
uma um DI0FS0 1 -
ação ação NCFS000 1 00037396-n:0.00375708/14006945-n:0.00325273/00030358-n:0.00313499/01080366-n:0.00309543/01168369-n:0.00286275
popular popular AQ0CS00 0.901786 01815838-a:0.00529783/00716370-a:0.00484407/00414518-a:0.00475174
impetrada impetrar VMP00SF 1 -
por por SP 1 -
o o DA0MS0 1 -
vereador vereador NCMS000 1 09944763-n:0.00818418/09782397-n:0.00753153
de de SP 1 -
Porto_Alegre_Werner_Becker porto_alegre_werner_becker NP00G00 1 -
. . Fp 1 -

A o DA0FS0 0.675415 -
ação ação NCFS000 1 00037396-n:0.00250891/14006945-n:0.00201816/00030358-n:0.00195396/01080366-n:0.0019089/01168369-n:0.00175244
, , Fc 1 -
distribuída distribuir VMP00SF 0.97619 01379600-v:0.00452835/02201644-v:0.00440718
para para SP 0.999444 -
a o DA0FS0 0.675415 -
3ª 3ª Z 1 -
Vara_de_Fazenda_Pública vara_de_fazenda_pública NP00V00 1 -
, , Fc 1 -
pretendia pretender VMII3S0 0.533333 00708538-v:0.00475282/01826723-v:0.00462984
que que CS 0.398036 -
fosse fossar VMSP1S0 0.166324 -
devolvida devolver VMP00SF 0.892547 02004874-v:0.0106614
a a SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
cofres cofre NCMP000 1 04340750-n:0.00558259/02976939-n:0.00484853
públicos público AQ0MP00 0.990196 00493297-a:0.00876462
a o DA0FS0 0.675415 -
quantia quantia NCFS000 0.819323 00033615-n:0.00924805
de de SP 1 -
28_milhões 28000000 Z 1 -
de de SP 1 -
cruzeiros cruzeiro NCMP000 0.55156 00312932-n:0.00535561/03141327-n:0.00503965
( ( Fpa 1 -
em em SP 1 -
moeda moeda NCFS000 1 13384557-n:0.00267064/13388245-n:0.00253232/13385913-n:0.0019682/13384877-n:0.00189705/13387877-n:0.00151222/13388111-n:0.0014506
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
época época NCFS000 1 15144371-n:0.00212401/15254028-n:0.00207035/15122231-n:0.00200385/15248564-n:0.00189694/15248269-n:0.0018315
) ) Fpt 1 -
, , Fc 1 -
usada usar VMP00SF 0.992518 01158872-v:0.00195619/00050652-v:0.00190457/01640482-a:0.00185932/01165043-v:0.00183882/02600490-v:0.0017745
indevidamente indevido RG 1 -
durante durante SP 0.99651 -
a o DA0FS0 0.675415 -
sua seu DP3FSS 0.929764 -
gestão gestão NCFS000 1 01133281-n:0.00392262/01135952-n:0.00328758/01144876-n:0.0031435
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
frente frente NCFS000 1 08573674-n:0.0091734
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
governo governo NCMS000 0.914011 08050678-n:0.00333666/01124794-n:0.00319711/00815173-n:0.0029451
gaúcho gaúcho AQ0MS00 0.3674 -
. . Fp 1 -

Segundo segundo SP 0.636259 -
a o DA0FS0 0.675415 -
acusação acusação NCFS000 1 07234230-n:0.00386226/07237409-n:0.00276019/06561942-n:0.00267431
, , Fc 1 -
a o DA0FS0 0.675415 -
quantia quantia NCFS000 0.819323 00033615-n:0.0079302
fora ir VMIM1S0 0.0849582 01835496-v:0.00109161/02051694-v:0.000536348/01955984-v:0.000512385/01995549-v:0.000501459/02072849-v:0.000488323/01904930-v:0.000486214/02009433-v:0.000469949/01935233-v:0.000443864/01957529-v:0.00044297/02102398-v:0.000426202/00341560-v:0.000416602/02058994-v:0.000401637/02685951-v:0.000401353/01882814-v:0.00039326/01846916-v:0.000388761/02102002-v:0.000388522/01849221-v:0.000387543/01841079-v:0.000369083/02686471-v:0.00035675/01839538-v:0.000348404/00343898-v:0.000343464
utilizada utilizar VMP00SF 0.983871 01158872-v:0.00262028/02561332-v:0.00163838/01160806-v:0.00156886/02600490-v:0.00152292/02495270-a:0.00148625
para para SP 0.999444 -
publicidade publicidade NCFS000 1 07248801-n:0.00282059/01101329-n:0.00218517/07247071-n:0.00213786/07250034-n:0.00203608
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
governo governo NCMS000 0.914011 01124794-n:0.00407404/08050678-n:0.00310914/00815173-n:0.00251867
em em SP 1 -
jornais jornal NCMP000 1 06267145-n:0.00249906/06595351-n:0.00178251/06593296-n:0.00170308/06267655-n:0.00161731/06263369-n:0.0013741/06597466-n:0.00131488
e e CC 0.999951 -
emissoras emissora NCFP000 0.632636 04044119-n:0.00495413/02903405-n:0.00434066
de de SP 1 -
televisão televisão NCFS000 1 04405907-n:0.00336474/06277280-n:0.00305676/04404412-n:0.00305585
, , Fc 1 -
com com SP 1 -
o o DA0MS0 0.950254 -
intuito intuito NCMS000 1 -
de de SP 1 -
atacar atacar VMN0000 0.529581 01120069-v:0.00199534/01119169-v:0.00148918/00862683-v:0.00148152/00019792-v:0.00141677/02567519-v:0.00139887/01126700-v:0.00133853
a o DA0FS0 0.675415 -
empresa empresa NCFS000 0.994778 08056231-n:0.00811539
de de SP 1 -
comunicação comunicação NCFS000 1 06252138-n:0.00221325/00033020-n:0.00213148/06746580-n:0.00208496/06623614-n:0.00205203
Caldas_Júnior caldas_júnior NP00SP0 1 -
, , Fc 1 -
que que PR0CN00 0.584265 -
, , Fc 1 -
por por SP 1 -
sua seu DP3FSS 0.929764 -
vez vez NCFS000 1 14485064-n:0.00772996
, , Fc 1 -
movia mover VMII3S0 0.533323 01850315-v:0.00418442/00010054-v:0.0037411
uma um DI0FS0 0.903495 -
campanha campanha NCFS000 1 00798245-n:0.00206917/07472929-n:0.00204569/09393605-n:0.00200277/00968155-n:0.00191999
contrária contrário AQ0FS00 0.667311 01662756-a:0.0027316/01246148-a:0.00253629/02382396-a:0.00244809
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Banrisul banrisul NP00G00 1 -
e e CC 0.999951 -
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
administração administração NCFS000 1 01124794-n:0.00407404/08164585-n:0.00164889/01133281-n:0.00162015/01135952-n:0.0014214/08381165-n:0.0014118/08357784-n:0.00139582
Amaral_de_Sousa amaral_de_sousa NP00O00 1 -
. . Fp 1 -

As o DA0FP0 0.974798 -
razões razão NCFP000 0.65 09178999-n:0.00284203/13819207-n:0.00245701/06739990-n:0.00232639/05651680-n:0.00232441/09179264-n:0.00225979
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
ataque ataque NCMS000 0.979167 00972621-n:0.00340428/00773814-n:0.00294137/00977301-n:0.00280908/00457723-n:0.00276679
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Caldas_Júnior caldas_júnior NP00O00 1 -
, , Fc 1 -
segundo segundo SP 0.636259 -
nota nota NCFS000 0.971154 06763273-n:0.00263025/06865345-n:0.00245186/06762711-n:0.00235365/06764244-n:0.002279/06517942-n:0.00206353
divulgada divulgar VMP00SF 0.992499 00933821-v:0.012178
por por SP 1 -
o o DA0MS0 1 -
Banrisul banrisul NP00G00 1 -
, , Fc 1 -
ligavam ligar VMII3P0 1 -
se se PP3CN00 1 -
a a SP 0.313151 -
um um DI0MS0 0.877848 -
pedido pedido NCMS000 0.628319 07185325-n:0.0118354
negado negar VMP00SM 0.992518 02212825-v:0.0115311
de de SP 1 -
prorrogação prorrogação NCFS000 1 15233989-n:0.011129
de de SP 1 -
pagamento pagamento NCMS000 1 13278375-n:0.00599238/01120448-n:0.00579916
de de SP 1 -
um um DI0MS0 0.877848 -
empréstimo empréstimo NCMS000 1 13398953-n:0.0031529/01093666-n:0.00277843/01111133-n:0.00276633/06293460-n:0.00268045
feito fazer VMP00SM 0.992095 00120316-v:0.00105869/01645601-v:0.000909783/02367363-v:0.000879325/01752884-v:0.000808629/02526085-v:0.000557848/00010435-v:0.000524353/01652139-v:0.000490477/01712704-v:0.000474865/01640207-v:0.000466767/01714208-v:0.000464956/01752495-v:0.000458328/01642924-v:0.000448929/01719921-v:0.000448417/01627355-v:0.000444673/01629000-v:0.000440629/01754737-v:0.000438182/01438902-v:0.000432147/01628197-v:0.000431041/02560767-v:0.000430486/01739814-v:0.000422753/00665476-v:0.000418144/01431987-v:0.000408214/02374764-v:0.000403691/01685313-v:0.000403531/01649024-v:0.000401254/00012267-v:0.000394026/02599636-v:0.000379795
por por SP 1 -
esta este DD0FS0 0.877868 -
empresa empresa NCFS000 0.994778 08056231-n:0.0113481
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
banco banco NCMS000 1 08420278-n:0.00428874/02828884-n:0.00407366/02787772-n:0.00385637
. . Fp 1 -

Ainda ainda RG 1 00047534-r:0.00715455
em em SP 1 -
julho [??:??/7/??:??.??:??] W 1 -
, , Fc 1 -
o o DA0MS0 0.950254 -
Tribunal_de_Contas tribunal_de_contas NP00O00 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
estado estado NCMS000 0.924757 00024720-n:0.00242398/13920835-n:0.00165847/13945919-n:0.0015778/13920429-n:0.00155787/14418395-n:0.00152804
decidiu decidir VMIS3S0 1 00697589-v:0.0022467/00763399-v:0.00196813/00634472-v:0.00190545/00699626-v:0.00183039
, , Fc 1 -
por por SP 1 -
a o DA0FS0 1 -
unanimidade unanimidade NCFS000 1 13972387-n:0.00716941
de de SP 1 -
seus seu DP3MPS 0.857735 -
membros membro NCMP000 1 10307234-n:0.00198562/05559908-n:0.001897/05560244-n:0.00181926/13810615-n:0.00171437
, , Fc 1 -
enviar enviar VMN0000 0.328 01950798-v:0.000946244/01031256-v:0.000843822/01437254-v:0.000816591/01951480-v:0.000730589/02348568-v:0.000669516/01437888-v:0.000644712/01952898-v:0.000604644/02231661-v:0.000598276/01437597-v:0.000585823/01955127-v:0.000580852/01955508-v:0.000565513/01062555-v:0.000552223/02255081-v:0.00052771
parecer parecer NCMS000 0.593023 -
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Assembléia_Legislativa_do_Rio_Grande_do_Sul assembléia_legislativa_do_rio_grande_do_sul NP00O00 1 -
, , Fc 1 -
onde onde RG 0.980752 -
apontava apontar VMII3S0 0.533309 00923793-v:0.00162124/01150559-v:0.00157929/00924612-v:0.00128885/00955472-v:0.00117985/00924431-v:0.00116265/01013230-v:0.00115835
diversas diverso AQ0FP00 1 02507772-a:0.00257105/02067491-a:0.00248111/02067719-a:0.00238972
falhas falha NCFP000 0.635078 00070965-n:0.00216654/00066636-n:0.00214661/14417551-n:0.00181486/00066216-n:0.00171983
e e CC 0.999951 -
deficiências deficiência NCFP000 1 14449405-n:0.00224649/05113133-n:0.00140036/14548343-n:0.00129793/05162642-n:0.00127172/05114371-n:0.00122732/14449960-n:0.00113103
em em SP 1 -
a o DA0FS0 1 -
prestação prestação NCFS000 1 00240938-n:0.00706859
de de SP 1 -
contas conta NCFP000 0.987805 06516955-n:0.00382245/13354985-n:0.00252229/06517942-n:0.00236197
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
administração administração NCFS000 1 01133281-n:0.00147545/08164585-n:0.001441/01135952-n:0.00129114/08381165-n:0.00128598/01124794-n:0.0012391/08357784-n:0.00123158
de de SP 1 -
Amaral_de_Souza amaral_de_souza NP00SP0 1 -
, , Fc 1 -
tanto tanto RG 0.71875 00023074-r:0.00704146
em em SP 1 -
os o DA0MP0 1 -
órgãos órgão NCMP000 1 05297523-n:0.00119378/03854065-n:0.0011817/03273551-n:0.00106866/03494537-n:0.00100678/13087625-n:0.000998267/06595056-n:0.00099577/08349350-n:0.000968159
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
administração administração NCFS000 1 01133281-n:0.00147545/08164585-n:0.001441/01135952-n:0.00129114/08381165-n:0.00128598/01124794-n:0.0012391/08357784-n:0.00123158
direta direta NCFS000 1 -
quanto quanto PR0MS00 0.208716 -
indireta indireta NCFS000 1 07238455-n:0.00699777
e e CC 0.999951 -
em em SP 1 -
as o DA0FP0 1 -
fundações fundação NCFP000 1 00240184-n:0.00362433/08406486-n:0.0034557
. . Fp 1 -

Em em SP 1 -
o o DA0MS0 1 -
parecer parecer NCMS000 0.593023 -
, , Fc 1 -
o o DA0MS0 0.950254 -
Tribunal_de_Contas tribunal_de_contas NP00O00 1 -
indicou indicar VMIS3S0 1 00923793-v:0.00477067/01058574-v:0.00463199/00921300-v:0.00452923/00928015-v:0.00452361
a o DA0FS0 0.675415 -
existência existência NCFS000 1 13954253-n:0.00721449/13959069-n:0.00621704/13961399-n:0.00584854
de de SP 1 -
um um DI0MS0 0.877848 -
déficit déficit NCMS000 1 13396276-n:0.0197808
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
ordem ordem NCFS000 0.991803 07168131-n:0.00203339/08049401-n:0.00144272/08227214-n:0.00127074/08233056-n:0.00118158/07168623-n:0.00113623/08436562-n:0.00111988/08231184-n:0.00105585/07169242-n:0.0010504/05726596-n:0.00104142/08229467-n:0.00100437/07939382-n:0.0010041/08075388-n:0.000983296/08240169-n:0.000971535/07169848-n:0.000937325/08234493-n:0.000927278/08456993-n:0.000920095/07170467-n:0.000917876/08242675-n:0.000891901/07170572-n:0.000889402/08106934-n:0.000874197
de de SP 1 -
31,3_bilhões 31300000000000 Z 1 -
de de SP 1 -
cruzeiros cruzeiro NCMP000 0.55156 00312932-n:0.0107096/03141327-n:0.010079
em em SP 1 -
a o DA0FS0 1 -
execução execução NCFS000 1 01127019-n:0.00406913/13477462-n:0.00398509/00097504-n:0.00385287/01127379-n:0.00373978/00044150-n:0.00373205
orçamentária orçamentária AQ0FS00 0.571548 -
. . Fp 1 -

As o DA0FP0 0.974798 -
conclusões conclusão NCFP000 1 15266911-n:0.00124978/00211110-n:0.00117601/00209943-n:0.0010707/07291312-n:0.0010176/06398401-n:0.00101231/15267536-n:0.00100997
de de SP 1 -
esse esse DD0MS0 1 -
Tribunal tribunal NP00O00 1 08329453-n:0.0038503/03649459-n:0.00317657
, , Fc 1 -
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
chegarem chegar VMN03P0 0.976071 00208055-v:0.00228192/02015384-v:0.00200803/00634472-v:0.00198107
em em SP 1 -
a o DA0FS0 1 -
Assembléia_Legislativa assembléia_legislativa NP00O00 1 -
, , Fc 1 -
foram ir VMIS3P0 0.325 01835496-v:0.00113412/02009433-v:0.000475513/02051694-v:0.000401688/01995549-v:0.000400418/01955984-v:0.000389643/01935233-v:0.000383766/01904930-v:0.000375402/02072849-v:0.00037449/01957529-v:0.000340217/00341560-v:0.000326084/02102398-v:0.000322735/01882814-v:0.000316172/02058994-v:0.000305145/02685951-v:0.000305119/01846916-v:0.000295912/02102002-v:0.000293839/01849221-v:0.000293105/01841079-v:0.000278859/02686471-v:0.000267614/01839538-v:0.000263132/00343898-v:0.000257101
imediatamente imediato RG 1 -
acrescentadas acrescentar VMP00PF 0.992518 00182406-v:0.00153404/00155869-v:0.00113967/00396035-v:0.00101105/00157347-v:0.000968898/00396325-v:0.000943316/00183757-v:0.000924644
a a SP 1 -
as o DA0FP0 0.974798 - o PD0FP00 0.0142702 - o PP3FPA0 0.0109322 -
investigações investigação NCFP000 1 05797597-n:0.0015497/00633864-n:0.00153921/05800611-n:0.00153533/00636728-n:0.00130044/00945777-n:0.00119943
de de SP 1 -
uma um DI0FS0 0.903495 -
Comissão_Parlamentar_de_Inquérito comissão_parlamentar_de_inquérito NP00O00 1 -
( ( Fpa 1 -
CPI cpi NP00O00 1 -
) ) Fpt 1 -
em em SP 1 -
curso curso NCMS000 0.980769 09387222-n:0.00144077/08679972-n:0.000860005/00038262-n:0.000856572/08377085-n:0.000706595/13827426-n:0.000665095/08680888-n:0.000660352/08238660-n:0.00060584/00884466-n:0.000602233/08238463-n:0.00059434/08681222-n:0.00056787/08461595-n:0.000527457
, , Fc 1 -
onde onde RG 0.980752 -
eram ser VMII3P0 1 02604760-v:0.0068602
investigadas investigar VMP00PF 0.721867 00785962-v:0.00173887/00648224-v:0.0014918/00649481-v:0.00131563/00788564-v:0.00130711/00877327-v:0.00124749
irregularidades irregularidade NCFP000 1 04770211-n:0.00205984/05066012-n:0.00199216/00737188-n:0.00192121
em em SP 1 -
a o DA0FS0 1 -
gestão gestão NCFS000 1 01133281-n:0.00254591/01135952-n:0.00211534/01144876-n:0.00204917
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
recursos recurso NCMP000 1 05154676-n:0.000933624/13331778-n:0.000824361/13332009-n:0.000751288/05155123-n:0.000721126/05154908-n:0.000720551/00177448-n:0.000715603/05154517-n:0.000708622/01208597-n:0.000685019/07246932-n:0.000615405
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Banrisul banrisul NP00O00 1 -
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
tempo tempo NCMS000 1 15113229-n:0.000790759/15269513-n:0.000673961/11524662-n:0.000640089/15122231-n:0.000554885/15246353-n:0.000542773/15239579-n:0.000528673/07086518-n:0.000516352/00028270-n:0.000515873/15236475-n:0.000515797/15270431-n:0.000503785/15239292-n:0.00049922/15248564-n:0.000464605/11456462-n:0.000431256
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
governo governo NCMS000 0.914011 08050678-n:0.00214356/01124794-n:0.00205334/00815173-n:0.00189521
de de SP 1 -
Amaral_de_Souza amaral_de_souza NP00V00 1 -
    Fz 1 -
Em em SP 1 -
outubro_de_1983 [??:??/10/1983:??.??:??] W 1 -
, , Fc 1 -
Amaral amaral NCFS000 1 -
retornou retornar VMIS3S0 1 02004874-v:0.00424651/02004528-v:0.00330459
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
advocacia advocacia NCFS000 1 00589217-n:0.00541916
, , Fc 1 -
montando montar VMG0000 1 01656788-v:0.00605278
escritório escritório NCMS000 1 03118846-n:0.00555569
em em SP 1 -
o o DA0MS0 1 -
centro centro NCMS000 0.992958 08521816-n:0.00239942/08524262-n:0.00212396/06214379-n:0.00188555
de de SP 1 -
Porto_Alegre porto_alegre NP00G00 1 -
. . Fp 1 -

Em em SP 1 -
dezembro [??:??/12/??:??.??:??] W 1 -
desse dar VMSI1S0 0.0588235 02230772-v:0.000599781/02327200-v:0.000598186/02200686-v:0.000558016/00056930-v:0.000539077/02199590-v:0.000516806/02339413-v:0.000510527/02235229-v:0.000507834/02262278-v:0.000459675/02358327-v:0.000445846/02229055-v:0.000441398/02293321-v:0.0004247/02308741-v:0.000408107/02296153-v:0.000398892/02255462-v:0.000384345/02263027-v:0.000382208/02316649-v:0.000379337/02357873-v:0.000355886/02310328-v:0.000353885/01180351-v:0.000349971/02310007-v:0.000349185/02316868-v:0.000343554/02336483-v:0.000341473/02200498-v:0.000339176/01233027-v:0.000331412
mesmo mesmo PI0MS00 0.176901 -
ano ano NCMS000 1 15202634-n:0.00105697/15203791-n:0.0010375/15203565-n:0.00103519/15153787-n:0.000934423/15204297-n:0.000912509/15201505-n:0.000910171/08238660-n:0.000909988/15202806-n:0.000895413/15203229-n:0.000866752/15273626-n:0.000856454
, , Fc 1 -
a o DA0FS0 0.675415 -
Procuradoria_Geral_de_Justiça procuradoria_geral_de_justiça NP00O00 1 -
decidiu decidir VMIS3S0 1 00697589-v:0.00257902/00763399-v:0.00226466/00634472-v:0.00218342/00699626-v:0.00210473
excluí excluir VMN0000 1 -
o o PP3MSA0 1 -
de de SP 1 -
responsabilidade responsabilidade NCFS000 1 01129920-n:0.00174006/04669247-n:0.00168028/14515633-n:0.00163178/14490319-n:0.00145708/04669828-n:0.00140155/00818466-n:0.00139461
penal penal AQ0CS00 1 01902866-a:0.00271655/01404370-a:0.00253542/02779420-a:0.00252628
em em SP 1 -
a o DA0FS0 1 -
ação ação NCFS000 1 00037396-n:0.00226795/14006945-n:0.00182999/00030358-n:0.0017722/01080366-n:0.00172714/01168369-n:0.00157851
popular popular AQ0CS00 0.901786 01815838-a:0.00291773/00716370-a:0.00266716/00414518-a:0.00261524
que que PR0CN00 0.584265 -
investigava investigar VMII3S0 0.533313 00785962-v:0.00195994/00648224-v:0.0019151/00649481-v:0.00181201/00788564-v:0.00170611/00877327-v:0.0016646
as o DA0FP0 0.974798 -
irregularidades irregularidade NCFP000 1 04770211-n:0.00287188/05066012-n:0.00278748/00737188-n:0.00268905
havidas haver VMP00PF 0.695006 02616713-v:0.00891944
em em SP 1 -
o o DA0MS0 1 -
Banrisul banrisul NP00G00 1 -
durante durante SP 0.99651 -
seu seu DP3MSS 0.957305 -
governo governo NCMS000 0.914011 08050678-n:0.0030417/01124794-n:0.00288233/00815173-n:0.00264982
, , Fc 1 -
além_de além_de SP 1 -
excluís excluir VMIP2P0 1 -
o o PP3MSA0 1 -
também também RG 0.998533 00047534-r:0.00821981
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
CPI cpi NP00O00 1 -
que que PR0CN00 0.584265 -
investigava investigar VMII3S0 0.533313 00785962-v:0.00195994/00648224-v:0.0019151/00649481-v:0.00181201/00788564-v:0.00170611/00877327-v:0.0016646
as o DA0FP0 0.974798 -
contas conta NCFP000 0.987805 06516955-n:0.00437798/13354985-n:0.00290066/06517942-n:0.0027158
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Executivo executivo NP00O00 1 09770472-n:0.00841673
durante durante SP 0.99651 -
sua seu DP3FSS 0.929764 -
gestão gestão NCFS000 1 01133281-n:0.00360526/01135952-n:0.00299773/01144876-n:0.00283353
. . Fp 1 -

Pediu pedir VMIS3S0 1 00752764-v:0.00179932/00752493-v:0.001595/02498320-v:0.00116159/00795632-v:0.00103032/00745499-v:0.00100972/00782057-v:0.00100807/00753734-v:0.000950028/00753428-v:0.000943347/02270815-v:0.000941718/01018065-v:0.000913976/02359061-v:0.000899897
o o DA0MS0 0.950254 -
desligamento desligamento NCMS000 1 -
de de SP 1 -
