<OUTPUT SRCFILE="1326.raw">
Antônio_Aureliano_Chaves_de_Mendonça antônio_aureliano_chaves_de_mendonça NP00SP0 1 -
a o DA0FS0 0.675415 -
insistência insistência NCFS000 1 -
em em SP 1 -
concorrer concorrer VMN0000 0.529581 -
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
convenção convenção NCFS000 1 04801532-n:0.00579311/07176804-n:0.00567027
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
PDS pds NP00O00 1 -
independentemente independente RG 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
indicação indicação NCFS000 1 06797169-n:0.00578553/06643408-n:0.00315063/06651577-n:0.00284718/06798472-n:0.00267546
de de SP 1 -
Figueiredo figueiredo NP00SP0 1 -
provocaram provocar VMIS3P0 0.65 01617192-v:0.00138126/01752884-v:0.00131163/00794079-v:0.00111343/00851239-v:0.00107218/02585050-v:0.00105435/01759326-v:0.00102763/01649999-v:0.00102402/01645601-v:0.00100613/01793177-v:0.000975039/01438902-v:0.000965832/01642924-v:0.000937232/02316868-v:0.000861527
descontentamento descontentamento NCMS000 1 -
em em SP 1 -
várias vários DI0FP0 0.882927 -
esferas esfera NCFP000 1 13899404-n:0.00257142/04274530-n:0.00240272/13899200-n:0.00235324/13898899-n:0.00231549/14513259-n:0.00225687
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
governo governo NCMS000 0.914011 08050678-n:0.00508906/01124794-n:0.00383755/00815173-n:0.00352369
, , Fc 1 -
notadamente notado RG 1 -
em em SP 1 -
o o DA0MS0 1 -
palácio palácio NCMS000 1 03878066-n:0.00419253/03877845-n:0.00396104/08053121-n:0.00355353
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Planalto planalto NP00G00 1 09453008-n:0.00567584/09230202-n:0.00508241
. . Fp 1 -

A o DA0FS0 0.675415 -
situação situação NCFS000 1 00024720-n:0.00385182/13925752-n:0.00354619/13920835-n:0.00341625/13927383-n:0.00334458/05074774-n:0.00314694/08622950-n:0.00313458
culminou culminar VMIS3S0 1 00485609-v:0.00561609/00485891-v:0.00377175/02526934-v:0.00370987/02021773-v:0.00362793/00354030-v:0.00362443
com com SP 1 -
a o DA0FS0 0.675415 -
convocação convocação NCFS000 1 08402222-n:0.00957286/01230850-n:0.00939076
por por SP 1 -
o o DA0MS0 1 -
presidente presidente NCMS000 0.998938 10467395-n:0.00382017/10468962-n:0.00376846/10467179-n:0.00346238/10469346-n:0.00335285/10468750-n:0.0032648/10468559-n:0.00315789
, , Fc 1 -
em em SP 1 -
meados meado NCMP000 0.456764 -
de de SP 1 -
fevereiro [??:??/2/??:??.??:??] W 1 -
, , Fc 1 -
de de SP 1 -
uma um DI0FS0 0.903495 -
reunião reunião NCFS000 1 01229938-n:0.00729159/07975026-n:0.00503383/08307589-n:0.00275439/01230965-n:0.00198353/01231686-n:0.00184788/01014066-n:0.00183277/07951464-n:0.00177563/08310389-n:0.0017004/00382474-n:0.00164555/01014990-n:0.00161535/08478371-n:0.00154691/08415774-n:0.00147102
com com SP 1 -
todos todo DI0MP0 0.698087 -
os o DA0MP0 0.958022 -
aspirantes aspirante NCCP000 0.416364 -
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
candidatura candidatura NCFS000 1 00799537-n:0.018762
pedessista pedessista AQ0CS00 0.500088 -
. . Fp 1 -

Em em SP 1 -
a o DA0FS0 1 -
reunião reunião NCFS000 1 07975026-n:0.00143312/01229938-n:0.00110969/08307589-n:0.000809955/07951464-n:0.000808732/01014066-n:0.000793848/01230965-n:0.000751998/08310389-n:0.000707853/00382474-n:0.000705861/01231686-n:0.000698504/01014990-n:0.000694214/08478371-n:0.000663477/08415774-n:0.00061862
, , Fc 1 -
após após SP 1 -
reafirmar reafirmar VMN0000 0.529581 -
que que CS 0.398036 -
a o DA0FS0 0.675415 -
eleição eleição NCFS000 1 00181781-n:0.00236634/05790944-n:0.00221572/00183505-n:0.00207848/00180962-n:0.00197742
seria ser VMIC1S0 0.332891 02604760-v:0.00913893
feita fazer VMP00SF 0.803681 00120316-v:0.00128331/02367363-v:0.000664448/01752884-v:0.000649099/01645601-v:0.00056464/02526085-v:0.000476595/00010435-v:0.000379897/01652139-v:0.000371389/01752495-v:0.000341127/01640207-v:0.000339379/01712704-v:0.000338782/01714208-v:0.000337017/01719921-v:0.000334688/01627355-v:0.000321315/01642924-v:0.000319229/01754737-v:0.000317918/01629000-v:0.000313289/01438902-v:0.000310439/01628197-v:0.000309724/02560767-v:0.000308588/00665476-v:0.000304711/01739814-v:0.000299969/01431987-v:0.000292129/02374764-v:0.00028905/01685313-v:0.000288753/01649024-v:0.00028375/00012267-v:0.000282564/02599636-v:0.00027165
segundo segundo SP 0.636259 -
previa prever VMII3S0 0.533333 00871942-v:0.00198644/00917772-v:0.00196748/00974173-v:0.00172398/00712135-v:0.00165123/00926472-v:0.00162937
a o DA0FS0 0.675415 -
Constituição constituição NP00V00 1 04933544-n:0.00268403/06533648-n:0.00262021/00237078-n:0.00258626
, , Fc 1 -
ou_seja ou_seja RG 1 -
, , Fc 1 -
através através RG 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Colégio_Eleitoral colégio_eleitoral NP00O00 1 -
, , Fc 1 -
Figueiredo figueiredo NP00SP0 1 -
os o PP3MPA0 0.0203911 -
intimou intimar VMIS3S0 1 -
a a SP 0.313151 -
se se PP3CN00 0.861659 -
definirem definir VMN03P0 0.976071 00957378-v:0.00776801
entre entre SP 0.987856 -
se se PP3CN00 0.861659 -
comprometer comprometer VMN0000 0.529581 01036319-v:0.00173443/01035803-v:0.00172134/00887463-v:0.00168679/01036592-v:0.00167765/02677097-v:0.00158746
a a SP 0.313151 -
apoiar apoiar VMN0000 0.328 02556126-v:0.00174983/02556817-v:0.00168327/02447793-v:0.00159992/01988458-v:0.00151272/01502946-v:0.00149118
o o DA0MS0 0.950254 -
nome nome NCMS000 1 06333653-n:0.00177432/06319293-n:0.001412/06337307-n:0.00124929/06317862-n:0.00122014/06320004-n:0.00120183/06338908-n:0.00113777/06720964-n:0.00113554
vitorioso vitorioso AQ0MS00 1 00695209-a:0.00285795/00704898-a:0.00278362/02333314-a:0.00242227
em em SP 1 -
a o DA0FS0 1 -
convenção convenção NCFS000 1 04801532-n:0.00413986/07176804-n:0.00409182
ou ou CC 1 -
retirar retirar VMN0000 0.330909 00181559-v:0.00793765
suas seu DP3FSP 0.994048 -
candidaturas candidatura NCFP000 1 00799537-n:0.0080525
em_favor_de em_favor_de SP 1 -
um um DI0MS0 0.877848 -
nome nome NCMS000 1 06333653-n:0.00177432/06319293-n:0.001412/06337307-n:0.00124929/06317862-n:0.00122014/06320004-n:0.00120183/06338908-n:0.00113777/06720964-n:0.00113554
de de SP 1 -
consenso consenso NCMS000 1 13971065-n:0.0034188/06689297-n:0.00288597/13971901-n:0.00255054
. . Fp 1 -

Segundo segundo SP 0.636259 -
a o DA0FS0 0.675415 -
imprensa imprensa NCFS000 0.992933 00113113-n:0.00513717/03999992-n:0.00472857/06263369-n:0.00466955
, , Fc 1 -
o o DA0MS0 0.950254 -
verdadeiro verdadeiro AQ0MS00 1 02460502-a:0.00365729/00043765-a:0.00334939/02119716-a:0.00326009/02469577-a:0.00319138
objetivo objetivo NCMS000 1 05982915-n:0.0133798
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
reunião reunião NCFS000 1 07975026-n:0.00248549/01229938-n:0.00192752/01014990-n:0.00182095/01014066-n:0.00144051/08307589-n:0.00140003/07951464-n:0.00133864/01230965-n:0.00130442/08310389-n:0.00123721/00382474-n:0.00123285/01231686-n:0.00122143/08478371-n:0.00115963/08415774-n:0.00108223
era ser VMII1S0 0.331795 02604760-v:0.0159088
deter deter VMN0000 0.533333 02283324-v:0.015117
o o DA0MS0 0.950254 -
vice vice AQ0CN00 1 -
presidente presidente NCMS000 1 -
e e CC 0.999951 -
dissuadis dissuadir VMIP2P0 1 -
o o PP3MSA0 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
discurso discurso NCMS000 0.987805 06282651-n:0.00340518/07066659-n:0.00293702/07238694-n:0.00289875/07138085-n:0.00289866/05650820-n:0.00277182
a a SP 0.313151 -
favor favor NCMS000 1 01226941-n:0.00724635/05156319-n:0.00682501
de de SP 1 -
as o DA0FP0 0.974798 - o PD0FP00 0.0142702 - o PP3FPA0 0.0109322 -
diretas direta NCFP000 1 -
. . Fp 1 -

Como como CS 0.751351 -
os o DA0MP0 0.958022 -
demais demais RG 1 00029367-r:0.0105049
“ “ Fra 1 -
candidatos candidato NCMP000 0.987805 09889691-n:0.00278131/09607280-n:0.00191427/09890749-n:0.00186477/10001647-n:0.00172547
a o DA0FS0 0.675415 -
candidatos candidato NCMP000 0.987805 09889691-n:0.00278131/09607280-n:0.00191427/09890749-n:0.00186477/10001647-n:0.00172547
” ” Frc 1 -
, , Fc 1 -
Aureliano aureliano NP00SP0 1 -
decidiu decidir VMIS3S0 1 00697589-v:0.00224377/00763399-v:0.00197809/00634472-v:0.00189947/00699626-v:0.00183134
seguir seguir VMN0000 0.331148 01995549-v:0.0017256/02634265-v:0.00167823/02720354-v:0.00150676/02025550-v:0.00127294/01998432-v:0.00121978/01991931-v:0.00121778
com com SP 1 -
sua seu DP3FSS 0.929764 -
candidatura candidatura NCFS000 1 00799537-n:0.00743025
— — Fz 1 -
apoiada apoiar VMP00SF 0.967524 02556126-v:0.00292978/02556817-v:0.00281173/02447793-v:0.00267603/01988458-v:0.00253015/01502946-v:0.00249418/02352650-a:0.00121853
, , Fc 1 -
entre entre SP 0.987856 -
outros outro PI0MP00 0.419614 -
, , Fc 1 -
por por SP 1 -
o o DA0MS0 1 -
ex ex AQ0CN00 1 -
presidente presidente NCMS000 1 -
Ernesto_Geisel ernesto_geisel NP00SP0 1 -
, , Fc 1 -
por por SP 1 -
os o DA0MP0 1 -
ex ex AQ0CN00 1 -
ministros ministro NCMP000 1 -
Armando_Falcão armando_falcão NP00SP0 1 -
e e CC 0.999951 -
Hélio_Beltrão hélio_beltrão NP00SP0 1 -
e e CC 0.999951 -
por por SP 1 -
o o DA0MS0 1 -
ex ex AQ0CN00 1 -
governador governador NCMS000 1 -
Francelino_Pereira francelino_pereira NP00SP0 1 -
— — Fz 1 -
e e CC 0.999951 -
apoiar apoiar VMN0000 0.328 02556126-v:0.00292978/02556817-v:0.00281173/02447793-v:0.00267603/01988458-v:0.00253015/01502946-v:0.00249418
o o DA0MS0 0.950254 -
vencedor vencedor AQ0MS00 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
convenção convenção NCFS000 1 04801532-n:0.00409605/07176804-n:0.00371805
, , Fc 1 -
desde_que desde_que CS 1 -
os o DA0MP0 0.958022 -
convencionais convencional AQ0CP00 0.960748 00605516-a:0.00182074/01690606-a:0.00147937/00607421-a:0.00123231/01980796-a:0.00104057/01042703-a:0.00102902/00611281-a:0.00101052/00610861-a:0.000993835
fossem ir VMSI3P0 0.382676 01835496-v:0.00180108/01995549-v:0.0017256/01904930-v:0.000504536/02051694-v:0.000494333/01955984-v:0.000469311/02072849-v:0.000445958/01935233-v:0.00043179/02009433-v:0.000418777/01957529-v:0.000413603/02102398-v:0.000393253/00341560-v:0.000391746/01882814-v:0.000368366/02058994-v:0.000366743/02685951-v:0.0003649/01846916-v:0.000359505/01849221-v:0.000358636/02102002-v:0.000357374/01841079-v:0.000340553/02686471-v:0.000331394/01839538-v:0.000320854/00343898-v:0.000312894
convencidos convencer VMP00PM 0.721918 00766418-v:0.00154533/00589448-a:0.0013724/02586121-v:0.00130075/00589067-a:0.00127666/00769553-v:0.00126247/00776268-v:0.00119408
por por SP 1 -
métodos método NCMP000 1 05660268-n:0.00746366
lícitos lícito AQ0MP00 1 01761871-a:0.0019643/01395617-a:0.00180894/01401224-a:0.00174751/01550438-a:0.00170842
. . Fp 1 -

Mas mas CC 0.999313 -
manteve manter VMIS3S0 1 00117985-v:0.00185348/02202384-v:0.00169212/02225492-v:0.00164363/02679899-v:0.00158377/01184625-v:0.00153951/01016778-v:0.00150609
sua seu DP3FSS 0.929764 -
posição posição NCFS000 1 00586262-n:0.000769591/05079866-n:0.000769427/13945919-n:0.000694949/14429985-n:0.000683784/08621598-n:0.000643181/05075602-n:0.000570352/05074774-n:0.000568965/13947645-n:0.000562092/06196284-n:0.000561364/05082507-n:0.000554798/05002822-n:0.000550181/00721431-n:0.000534962/14429382-n:0.000525529/08624196-n:0.000507816/05080382-n:0.000503734/08622586-n:0.000499662/08622201-n:0.00048707/06783265-n:0.000483004
por por SP 1 -
as o DA0FP0 1 -
diretas direta NCFP000 1 -
, , Fc 1 -
reafirmada reafirmar VMP00SF 0.992518 -
a a SP 1 -
as o DA0FP0 0.974798 - o PD0FP00 0.0142702 - o PP3FPA0 0.0109322 -
vésperas véspera NCFP000 1 15166462-n:0.0094315
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
votação votação NCFS000 1 00183505-n:0.00483796/00182213-n:0.00457074
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
emenda emenda NCFS000 0.59448 01250101-n:0.00937999
Dante_de_Oliveira dante_de_oliveira NP00SP0 1 -
, , Fc 1 -
derrotada derrotar VMP00SF 0.992518 01101913-v:0.00315122/01108148-v:0.00266625/01109259-v:0.0020286/01108627-v:0.00194479/01104018-v:0.00181498
em em SP 1 -
o o DA0MS0 1 -
Congresso congresso NP00O00 1 08308800-n:0.00314754/08161757-n:0.00308818/08318691-n:0.00305722
em em SP 1 -
o o DA0MS0 1 -
dia_25_de_abril_de_1984 [??:25/4/1984:??.??:??] W 1 -
, , Fc 1 -
apesar_de apesar_de SP 1 -
contar contar VMN0000 0.32973 00948071-v:0.00252448/00952524-v:0.00241764/00953216-v:0.00239141/00947857-v:0.00228834
com com SP 1 -
amplo amplo AQ0MS00 1 00525453-a:0.00214274/00476249-a:0.00186607/00526062-a:0.00180372/00475996-a:0.00172048/01387319-a:0.00151863/01386883-a:0.00144704
apoio apoio NCMS000 0.995495 01212519-n:0.00924544
popular popular AQ0CS00 0.901786 01815838-a:0.00324866/00716370-a:0.00296476/00414518-a:0.00290608
e e CC 0.999951 -
de de SP 1 -
importantes importante AQ0CP00 0.98913 01275562-a:0.00192241/02161432-a:0.00179405/00655779-a:0.00172757/00579622-a:0.00148324/01830403-a:0.00148175/01539887-a:0.00145292
segmentos segmento NCMP000 1 09429387-n:0.00957474
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
comunidade comunidade NCFS000 1 07965085-n:0.00948134
política político AQ0FS00 0.42812 02857407-a:0.00446016/02857587-a:0.00434149
. . Fp 1 -

Em em SP 1 -
março_de_1984 [??:??/3/1984:??.??:??] W 1 -
visitou visitar VMIS3S0 1 01844431-v:0.00445638/02493030-v:0.00409041/01843689-v:0.00405882
os o DA0MP0 0.958022 -
EUA eua NP00O00 1 -
a o DA0FS0 0.675415 -
convite convite NCMS000 1 07186148-n:0.0123193
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
vice vice AQ0CN00 1 -
presidente presidente NCMS000 1 -
norte-americano norte-americano AQ0MS00 0.571364 02928566-a:0.00624139/02927512-a:0.00616406
George_Bush george_bush NP00SP0 1 -
, , Fc 1 -
tendo ter VMG0000 0.996894 00065639-v:0.00462344/00065370-v:0.00321497/02204692-v:0.00316324/02632167-v:0.0030212
sido ser VMP00SM 1 02604760-v:0.0137875
recebido receber VMP00SM 0.980769 02210855-v:0.00232924/02288295-v:0.00216092/02108377-v:0.00202498/00522751-v:0.0020233/02290461-v:0.00200648/00605893-a:0.00183429
em em SP 1 -
Washington washington NP00G00 1 -
por por SP 1 -
o o DA0MS0 1 -
presidente presidente NCMS000 0.998938 10467395-n:5.70707e-05/10467179-n:4.06326e-05/10468962-n:1.98613e-05/10468750-n:1.39925e-05/10469346-n:4.45979e-06/10468559-n:4.16218e-06
Ronald_Reagan ronald_reagan NP00SP0 1 -
e e CC 0.999951 -
por por SP 1 -
o o DA0MS0 1 -
secretário secretário NCMS000 1 10569744-n:0.00415379/10570019-n:0.00414751/01618503-n:0.00386115
de de SP 1 -
Estado_George_Shultz estado_george_shultz NP00SP0 1 -
. . Fp 1 -

Depois depois RG 1 00146281-r:0.00173186/00061203-r:0.00152043
, , Fc 1 -
em em SP 1 -
Nova_Iorque nova_iorque NP00G00 1 -
, , Fc 1 -
não não RN 0.99985 00118531-r:0.00316907
poupou poupar VMIS3S0 1 02225492-v:0.0030825
críticas crítica NCFP000 0.474178 05734018-n:0.00168722/06374587-n:0.00156618
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
política política NCFS000 0.28594 06148148-n:0.000768367/06656408-n:0.000759695/05901508-n:0.00070665/00611972-n:0.000630492/13840719-n:0.000621865
econômica econômico AQ0FS00 1 00840212-a:0.000650807/02421364-a:0.000616981/02716605-a:0.000596158/02716739-a:0.000595295/01871565-a:0.000593031
brasileira brasileiro AQ0FS00 0.822581 02966829-a:0.00313389
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
fazer fazer VMN0000 0.533333 00120316-v:0.000766646/01752884-v:0.000532686/01714208-v:0.000493243/02367363-v:0.000449851/02374764-v:0.000443797/02526085-v:0.0002788/01645601-v:0.000235719/01652139-v:0.000193766/00010435-v:0.000164902/01752495-v:0.000162833/01719921-v:0.000150498/01640207-v:0.000150188/01712704-v:0.000148798/00665476-v:0.000143226/01627355-v:0.00013916/01754737-v:0.000134118/01642924-v:0.000131018/01438902-v:0.000128694/01628197-v:0.000126961/01629000-v:0.000124391/02560767-v:0.000123638/01739814-v:0.000122814/01685313-v:0.000116434/01431987-v:0.000114901/00012267-v:0.000112119/01649024-v:0.000110874/02599636-v:0.000107497
uma um DI0FS0 0.903495 -
conferência conferência NCFS000 1 07142566-n:0.0031334
em em SP 1 -
o o DA0MS0 1 -
Council_on_Foreign_Relations council_on_foreign_relations NP00G00 1 -
, , Fc 1 -
lançando lançar VMG0000 1 01508368-v:0.000666906/01507143-v:0.000332196/01514655-v:0.000308644/01515196-v:0.000308176/01507792-v:0.000302492/01512465-v:0.000302369/01951480-v:0.00030182/02043190-v:0.000296679/01514525-v:0.000294968/01242689-v:0.000289088/01241614-v:0.000272161
acusações acusação NCFP000 1 07234230-n:0.00151775/07237409-n:0.00107951/06561942-n:0.00104967
contra contra SP 0.996248 -
os o DA0MP0 0.958022 -
responsáveis responsável NCCP000 0.594771 10162991-n:0.00190078/10417168-n:0.00146713
por por SP 1 -
a o DA0FS0 1 -
negociação negociação NCFS000 1 01096454-n:0.00170024/07148192-n:0.00158829
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
dívida dívida NCFS000 1 13397174-n:0.00187678/14490319-n:0.00165915
externa externo AQ0FS00 0.869767 01037885-a:0.00210935/00948103-a:0.000845515/01350225-a:0.000616418/00951003-a:0.000585817/00948384-a:0.00056717
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
país país NCMS000 1 08544813-n:0.00162993/08168978-n:0.00104986/08654360-n:0.00100452/08552138-n:0.000897909
com com SP 1 -
o o DA0MS0 0.950254 -
FMI fmi NP00O00 1 -
, , Fc 1 -
“ “ Fra 1 -
preocupados preocupar VMP00PM 0.992518 01765908-v:0.00159711/00822907-a:0.00145514
com com SP 1 -
seus seu DP3MPS 0.857735 -
próprios próprio AQ0MP00 0.856209 01104026-a:0.0015396/01104889-a:0.00143134
destinos destino NCMP000 1 08567877-n:0.000596782/06787150-n:0.000533909/07330007-n:0.000532867/14473222-n:0.000525545/09504915-n:0.000503949/05981768-n:0.000503033
e e CC 0.999951 -
não não RN 0.99985 00118531-r:0.00316907
com com SP 1 -
a o DA0FS0 0.675415 -
coletividade coletividade NCFS000 1 -
” ” Frc 1 -
, , Fc 1 -
afirmou afirmar VMIS3S0 1 01016002-v:0.000688862/01011725-v:0.000673486/01017643-v:0.000668051/00758333-v:0.000622054/01019643-v:0.000592697
, , Fc 1 -
completando completar VMG0000 1 00452512-v:0.00169867/00455750-v:0.00159057
: : Fd 1 -
“ “ Fra 1 -
Essa esse DD0FS0 0.887454 -
mesma mesmo PI0FS00 0.968254 -
visão visão NCFS000 1 05654362-n:0.000841614/05768252-n:0.000817089/06888944-n:0.0007803/07288485-n:0.000733887
têm ter VMIP3P0 1 00065639-v:0.00119393/02204692-v:0.000894202/00065370-v:0.000831303/02632167-v:0.0008151
os o DA0MP0 0.958022 -
executivos executivo NCMP000 0.332746 09770472-n:0.00314928
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
bancos banco NCMP000 1 08420278-n:0.00119236/02828884-n:0.00113952/02787772-n:0.00108004
internacionais internacional AQ0CP00 0.978495 01037885-a:0.00210935/01568375-a:0.00175438
. . Fp 1 -
” ” Frc 1 -
Em em SP 1 -
o o DA0MS0 1 -
final final NCFS000 0.422733 -
de de SP 1 -
maio [??:??/5/??:??.??:??] W 1 -
, , Fc 1 -
aproveitando aproveitar VMG0000 1 -
se se PP3CN00 1 -
de de SP 1 -
11 11 Z 1 -
dias dia NCMP000 1 15155220-n:0.000547134/15122231-n:0.000383694/15157225-n:0.000369845/15136453-n:0.000344032/15159583-n:0.000319415/15164957-n:0.000315243/15136723-n:0.000308597/15123115-n:0.000300046/15208333-n:0.00029029/15208540-n:0.000273449/15157041-n:0.000272277
de de SP 1 -
governo governo NCMS000 0.914011 08050678-n:0.00117801/01124794-n:0.0011276/00815173-n:0.000980486
interino interino AQ0MS00 1 01757483-a:0.00140598/01756166-a:0.0014039
, , Fc 1 -
devido dever VMP00SM 0.986928 02254155-v:0.00163819/02253956-v:0.0015357
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
viagem viagem NCFS000 1 00306426-n:0.000931724/00312784-n:0.000853967/00295701-n:0.000846514/00312553-n:0.000823465
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
presidente presidente NCMS000 0.998938 10467395-n:0.000717045/10468962-n:0.000647643/10467179-n:0.00064251/10468750-n:0.000597113/10469346-n:0.000574475/10468559-n:0.000533471
Figueiredo_ao_Japão_e_à_China figueiredo_ao_japão_e_à_china NP00SP0 1 -
, , Fc 1 -
empenhou empenhar VMIS3S0 1 -
se se PP3CN00 1 -
pessoalmente pessoal RG 1 -
em em SP 1 -
a o DA0FS0 1 -
busca busca NCFS000 0.953488 05770391-n:0.00164506/00946650-n:0.00149808
de de SP 1 -
um um DI0MS0 0.877848 -
entendimento entendimento NCMS000 1 05651680-n:0.00315519
com com SP 1 -
as o DA0FP0 0.974798 -
várias vários DI0FP0 0.882927 -
correntes corrente NCFP000 0.332636 13652994-n:0.000842476/00038262-n:0.000830821/09229409-n:0.000776461/11514559-n:0.000726708
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
PDS pds NP00O00 1 -
e e CC 0.999951 -
até até RG 0.235738 00027918-r:0.00290719
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
oposição oposição NCFS000 1 13854649-n:0.000702688/00202284-n:0.000683308/13828905-n:0.000636205/01169744-n:0.000633152/08404188-n:0.000599048
para para SP 0.999444 -
a o DA0FS0 0.675415 -
aprovação aprovação NCFS000 1 06686736-n:0.000436621/07175241-n:0.000387999/06687358-n:0.000362646/06689297-n:0.000335282/01215392-n:0.000319916/07175575-n:0.000317291/06692572-n:0.000307782/06687178-n:0.000295035/07177192-n:0.000291855/06687701-n:0.000290595/14412374-n:0.000286892
em em SP 1 -
o o DA0MS0 1 -
Congresso congresso NP00O00 1 08308800-n:0.00105496/08161757-n:0.00104679/08318691-n:0.00102081
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
emenda emenda NCFS000 0.59448 01250101-n:0.00312875
apresentada apresentar VMP00SF 0.983871 01714208-v:0.000493243/02137132-v:0.000469211/02374764-v:0.000443797/02140033-v:0.000395895/00901103-v:0.000364732/00772967-v:0.000349781/02425112-v:0.00033755/01025246-v:0.000327658/02310328-v:0.000325971
por por SP 1 -
o o DA0MS0 1 -
governo governo NCMS000 0.914011 08050678-n:0.00117801/01124794-n:0.0011276/00815173-n:0.000980486
em em SP 1 -
abril [??:??/4/??:??.??:??] W 1 -
propondo propor VMG0000 1 00879540-v:0.000547056/02401523-v:0.00050811/00878136-v:0.000491055/02396716-v:0.000483597/00875394-v:0.000466368/02722663-v:0.000431992/00879764-v:0.000420122
eleições eleição NCFP000 1 00181781-n:0.000976557/05790944-n:0.000869574/00183505-n:0.000817684/00180962-n:0.000771
diretas direta NCFP000 1 -
em em SP 1 -
1988 1988 Z 1 -
. . Fp 1 -

Conseguiu conseguir VMIS3S0 1 02524171-v:0.00489979/02213336-v:0.00421245
o o DA0MS0 0.950254 -
feito fazer VMP00SM 0.992095 00120316-v:0.000792103/02367363-v:0.000733095/01752884-v:0.000694796/02526085-v:0.000678538/01645601-v:0.000654234/01652139-v:0.000459513/00010435-v:0.000442629/00665476-v:0.000437537/01712704-v:0.000398349/01640207-v:0.000389357/01752495-v:0.000387696/01714208-v:0.000387397/01719921-v:0.000374383/01642924-v:0.000372603/01627355-v:0.000370451/01754737-v:0.000367525/01629000-v:0.000365674/01438902-v:0.000360178/01628197-v:0.000359375/02560767-v:0.000358786/01739814-v:0.000349352/01685313-v:0.000347438/00012267-v:0.000345551/01431987-v:0.000340345/02374764-v:0.000336317/01649024-v:0.000330896/02599636-v:0.000316512
de de SP 1 -
receber receber VMN0000 0.330909 02210855-v:0.00420529/02288295-v:0.00213457/00522751-v:0.0019161/02290461-v:0.00190219/02108377-v:0.00184551
em em SP 1 -
o o DA0MS0 1 -
