<OUTPUT SRCFILE="11218.raw">
Rodrigo_Felinto_Ibarra_Epitácio_Maia rodrigo_felinto_ibarra_epitácio_maia NP00SP0 1 -
presidente presidente NCMS000 0.998938 10467395-n:0.00286841/10468962-n:0.00281566/10467179-n:0.00264498/10469346-n:0.00248211/10468750-n:0.00245222/10468559-n:0.00236963
Luís_Inácio_Lula_da_Silva luís_inácio_lula_da_silva NP00SP0 1 -
( ( Fpa 1 -
2003 2003 Z 1 -
- - Fg 1 -
) ) Fpt 1 -
. . Fp 1 -

Essa esse DD0FS0 0.887454 -
orientação orientação NCFS000 1 00815320-n:0.00453096/06208021-n:0.00259598/13828075-n:0.00257231/01052372-n:0.00254339
fez fazer VMIS3S0 0.997449 00120316-v:0.00166493/02367363-v:0.000923992/01752884-v:0.000779097/01645601-v:0.000736486/02526085-v:0.000547653/00010435-v:0.000496973/01652139-v:0.000465318/01712704-v:0.0004446/00665476-v:0.000442891/01640207-v:0.000439799/01714208-v:0.000437405/01752495-v:0.00043155/01719921-v:0.000424612/01627355-v:0.000423277/01642924-v:0.00041809/01754737-v:0.000417176/01629000-v:0.000411298/02560767-v:0.000409643/01438902-v:0.000407285/01628197-v:0.000405654/01739814-v:0.000394375/01431987-v:0.000382998/01685313-v:0.000379056/02374764-v:0.000379016/01649024-v:0.00037226/00012267-v:0.000369711/02599636-v:0.000356846
com com SP 1 -
que que CS 0.398036 -
, , Fc 1 -
assim_como assim_como RG 1 -
sua seu DP3FSS 0.929764 -
bancada bancada NCFS000 1 04600486-n:0.0114655
, , Fc 1 -
não não RN 0.99985 00118531-r:0.010686
estivesse estar VMSI3S0 0.65 02604760-v:0.00266931/02655135-v:0.00161666/00149583-v:0.00159626/01857392-v:0.00155713/02734338-v:0.00152081/02729963-v:0.00148449/00065495-v:0.00139217
presente presente AQ0CS00 0.957895 -
em em SP 1 -
votações votação NCFP000 1 00183505-n:0.00582836/00182213-n:0.00540372
de de SP 1 -
peso peso NCMS000 0.986111 05026843-n:0.00439805/05024254-n:0.00375354/05027135-n:0.00341081
e e CC 0.999951 -
de de SP 1 -
interesse interesse NCMS000 0.828358 05682950-n:0.00276029/05670710-n:0.00227939/05671325-n:0.00223603/05853636-n:0.00201465/05143300-n:0.00193956
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
governo governo NCMS000 0.914011 08050678-n:0.00381726/01124794-n:0.0035998/00815173-n:0.00332766
ou ou CC 1 -
votasse votar VMSI3S0 0.65 02461314-v:0.00619065/02400637-v:0.00343863/02462201-v:0.00330956
contra contra SP 0.996248 -
as o DA0FP0 0.974798 -
propostas proposta NCFP000 0.454918 07162194-n:0.00588957/07162680-n:0.0057427
encaminhadas encaminhar VMP00PF 0.992518 02439732-v:0.0103116
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Congresso congresso NP00O00 1 08308800-n:0.00354021/08161757-n:0.00347312/08318691-n:0.00343317
por por SP 1 -
o o DA0MS0 1 -
Executivo executivo NP00O00 1 09770472-n:0.0104762
. . Fp 1 -

Foi ir VMIS3S0 0.5 01835496-v:0.0011169/02051694-v:0.000587067/01995549-v:0.000564912/01955984-v:0.000561374/02072849-v:0.000531524/01904930-v:0.000529048/02009433-v:0.000519748/00341560-v:0.000493414/01935233-v:0.000488981/01957529-v:0.000485818/02102398-v:0.000469795/02058994-v:0.000434832/02685951-v:0.000433467/01882814-v:0.000433348/01849221-v:0.000430124/01846916-v:0.000428255/02102002-v:0.000427408/01841079-v:0.000407202/00343898-v:0.000404417/02686471-v:0.000400602/01839538-v:0.000384887
o o PD0MS00 0.0313531 -
que que PR0CN00 0.584265 -
ocorreu ocorrer VMIS3S0 1 00339934-v:0.00562419/00344643-v:0.00445284
em em SP 1 -
o o DA0MS0 1 -
segundo segundo AO0MS00 0.19746 -
turno turno NCMS000 1 03646296-n:0.0090088
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
votação votação NCFS000 1 00183505-n:0.00457714/00182213-n:0.00432243
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
reforma reforma NCFS000 0.968254 00260622-n:0.00457498/00800940-n:0.00433524
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
previdência previdência NCFS000 1 14494893-n:0.00877005
, , Fc 1 -
sob sob SP 1 -
a o DA0FS0 0.675415 -
alegação alegação NCFS000 1 06559365-n:0.00441864/07236077-n:0.00429482
de de SP 1 -
que que PR0CN00 0.584265 -
a o DA0FS0 0.675415 -
taxação taxação NCFS000 1 -
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
servidores servidor NCMP000 0.482636 10582154-n:0.00211085/09815790-n:0.00184545/10024119-n:0.0017896/04175147-n:0.00167242/10609556-n:0.00166054
inativos inativos AQ0MP00 0.888618 -
– – Fz 1 -
como como CS 0.751351 -
preconizava preconizar VMII3S0 0.507843 -
a o DA0FS0 0.675415 -
proposta proposta NCFS000 0.475225 07162194-n:0.00495764/07162680-n:0.00480962
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
governo governo NCMS000 0.914011 08050678-n:0.00316918/01124794-n:0.00305951/00815173-n:0.00278257
enviada enviar VMP00SF 0.685888 01031256-v:0.00102737/01437254-v:0.000972684/01950798-v:0.000926194/01951480-v:0.000889633/01952898-v:0.00080865/01437888-v:0.000775964/01437597-v:0.0007084/02231661-v:0.000707923/01955127-v:0.000699388/02348568-v:0.000695659/01955508-v:0.000684905/01062555-v:0.000668596/02255081-v:0.000637808
a a SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
deputados deputado NCMP000 0.986111 09830400-n:0.00417382/10005934-n:0.00412594
– – Fz 1 -
feria ferir VMII3S0 0.324974 00069879-v:0.00351421/00102586-v:0.00300151/00064643-v:0.0029069
direitos direito NCMP000 0.991803 -
adquiridos adquirir VMP00PM 0.721906 02210855-v:0.00100973/02207206-v:0.00092648/02238085-v:0.000831369/02288295-v:0.000753984/02526085-v:0.000741957/02289295-v:0.0007372/00094460-v:0.000654379/02238770-v:0.000639655/02290461-v:0.000618155/02239261-v:0.000617877/01315670-a:0.00058518/02359340-v:0.000576418/02212103-v:0.000564489/00012267-v:0.000560093/02208265-v:0.000549295
. . Fp 1 -

Postura postura NCFS000 0.819307 05079866-n:0.00761927/06196284-n:0.00647725/05082507-n:0.00635611/00755863-n:0.00573323
idêntica idêntico AQ0FS00 1 02068946-a:0.00622682/02064127-a:0.00591226/01360962-a:0.00591014/00561896-a:0.0058851
foi ir VMIS3S0 0.5 01835496-v:0.00280964/02051694-v:0.00160048/01955984-v:0.00149121/01995549-v:0.00145526/02072849-v:0.00143385/01904930-v:0.00136475/02009433-v:0.00134469/01935233-v:0.00130804/01957529-v:0.00128943/02102398-v:0.00125992/00341560-v:0.00124098/01882814-v:0.00117633/02058994-v:0.00116755/02685951-v:0.00116272/01846916-v:0.00115473/02102002-v:0.0011506/01849221-v:0.00114343/01841079-v:0.00109863/02686471-v:0.00106601/01839538-v:0.00104092/00343898-v:0.00102507
adotada adotar VMP00SF 0.992518 02346724-v:0.00775075/01034296-a:0.00614355/00413195-v:0.00605808/02346895-v:0.00571366
em em SP 1 -
a o DA0FS0 1 -
votação votação NCFS000 1 00183505-n:0.0124224/00182213-n:0.0117008
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
reforma reforma NCFS000 0.968254 00260622-n:0.0122404/00800940-n:0.0117597
tributária tributário AQ0FS00 0.538829 02847894-a:0.0123598/01855348-a:0.0109067
. . Fp 1 -

Destacou destacar VMIS3S0 1 -
se se PP3CN00 1 -
também também RG 0.998533 00047534-r:0.014912
em em SP 1 -
as o DA0FP0 1 -
comissões comissão NCFP000 1 08324514-n:0.00332273/08402442-n:0.00298861/00773235-n:0.00289362/13320860-n:0.00282964/06478988-n:0.00280554
parlamentares parlamentar AQ0CP00 0.570698 02774411-a:0.005022/00715830-a:0.00478532/00716056-a:0.00473114
de de SP 1 -
inquérito inquérito NCMS000 1 05797597-n:0.00307394/07193596-n:0.00289001/05800611-n:0.00279928/07193184-n:0.0027065/00637354-n:0.00260564/00636728-n:0.0025916
( ( Fpa 1 -
CPIs cpis NP00V00 1 -
) ) Fpt 1 -
criadas criar VMP00PF 0.721898 01617192-v:0.00368654/01621555-v:0.00343176/01753788-v:0.00328756/01640207-v:0.00325139/01685313-v:0.00289951
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
longo longo NCMS000 0.630208 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
primeiro primeiro AO0MS00 0.722944 01012990-a:0.0139685
governo governo NCMS000 0.914011 08050678-n:0.00543535/01124794-n:0.0052101/00815173-n:0.00480315
Lula lula NP00SP0 1 01971280-n:0.00768987/04973386-n:0.00762643
. . Fp 1 -

Em em SP 1 -
junho_de_2003 [??:??/6/2003:??.??:??] W 1 -
, , Fc 1 -
assumiu assumir VMIS3S0 1 00632236-v:0.00508553/00524682-v:0.0040414/02381726-v:0.00399093
a o DA0FS0 0.675415 -
vice vice AQ0CN00 1 -
presidência presidência NCFS000 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
CPI_do_Banestado cpi_do_banestado NP00O00 1 -
( ( Fpa 1 -
Banco_do_Estado_do_Paraná banco_do_estado_do_paraná NP00SP0 1 -
) ) Fpt 1 -
, , Fc 1 -
destinada destinar VMP00SF 0.992515 00709379-v:0.00401977/01682822-a:0.00391181/00340626-a:0.00377308
a a SP 0.313151 -
investigar investigar VMN0000 0.529581 00785962-v:0.00279501/00648224-v:0.00273027/00649481-v:0.0025805/00788564-v:0.00243895/00877327-v:0.00237514
um um DI0MS0 0.877848 -
suposto suposto AQ0MS00 0.171233 00645281-a:0.00205582/00028280-a:0.00205261/01413576-a:0.00203612/01414137-a:0.00193413/01916555-a:0.00188267/01617255-a:0.00187188
esquema esquema NCMS000 1 03777283-n:0.00250966/05891572-n:0.00249637/05902327-n:0.00241819/05927813-n:0.00241537/03186399-n:0.00241494
de de SP 1 -
lavagem lavagem NCFS000 1 00578708-n:0.0114295
de de SP 1 -
dinheiro dinheiro NCMS000 1 13384557-n:0.00361063/13384877-n:0.00281632/13386614-n:0.00192276/13385913-n:0.00187113/13356112-n:0.00178635/13250542-n:0.00165766/13385216-n:0.00159522
que que PR0CN00 0.584265 -
teria ter VMIC3S0 0.607178 00065639-v:0.00459415/02204692-v:0.00322347/00065370-v:0.00320477/02632167-v:0.00302275
movimentado movimentar VMP00SM 0.892572 00559690-a:0.00719457/01871321-v:0.0057567
30_bilhões 30000000000000 Z 1 -
de de SP 1 -
dólares dólar NCMP000 1 13661273-n:0.00557519/13391967-n:0.00319929/13395897-n:0.00282738/06821581-n:0.00275382
entre entre SP 0.987856 -
1996 1996 Z 1 -
e e CC 0.999951 -
1999 1999 Z 1 -
. . Fp 1 -

Já já RG 0.999011 00033922-r:0.00241455/00031798-r:0.00238178
em em SP 1 -
o o DA0MS0 1 -
início início NCMS000 1 07325190-n:0.000988023/00235435-n:0.00084441/00240184-n:0.000826849/07325990-n:0.000797142/15265518-n:0.000796012/07290905-n:0.000775434
de de SP 1 -
2004 2004 Z 1 -
, , Fc 1 -
apresentou apresentar VMIS3S0 1 01714208-v:0.000733507/02374764-v:0.000664656/02137132-v:0.00064591/02140033-v:0.000541575/00901103-v:0.000537386/00772967-v:0.00051421/02425112-v:0.000499689/02310328-v:0.000488183/01025246-v:0.000481061
requerimento requerimento NCMS000 1 06513366-n:0.00467526
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Mesa_da_Câmara mesa_da_câmara NP00O00 1 -
para para SP 0.999444 -
que que PR0CN00 0.584265 -
o o DA0MS0 0.950254 -
então então RG 0.994792 -
ministro ministro NCMS000 0.99763 10320863-n:0.00242599/00585810-n:0.00237996
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Casa_Civil casa_civil NP00O00 1 -
, , Fc 1 -
José_Dirceu josé_dirceu NP00SP0 1 -
, , Fc 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Partido_dos_Trabalhadores partido_dos_trabalhadores NP00O00 1 -
( ( Fpa 1 -
PT pt NP00O00 1 -
) ) Fpt 1 -
, , Fc 1 -
considerado considerar VMP00SM 0.98913 00689950-v:0.000783941/00693780-v:0.000733173/00690614-v:0.000732082/02166460-v:0.00070848/00712135-v:0.000675022/00690305-v:0.000627319/00689809-v:0.000626058
o o DA0MS0 0.950254 -
“ “ Fra 1 -
homem homem NCMS000 1 10287213-n:0.000880541/02472293-n:0.000609517/09624168-n:0.000585272/10193967-n:0.000496425/10640620-n:0.000449184/09871364-n:0.000427336/09908025-n:0.000424265/10288516-n:0.000418357/10288763-n:0.000382537/10289039-n:0.000381531/10083358-n:0.00036022/02472987-n:0.000351707
forte forte AQ0CS00 0.834586 01190683-a:0.00129371/01191780-a:0.00117647/00803275-a:0.00107475/01513512-a:0.00105877
” ” Frc 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
governo governo NCMS000 0.914011 08050678-n:0.00172505/01124794-n:0.00160841/00815173-n:0.00146921
Lula lula NP00SP0 1 01971280-n:0.00235481/04973386-n:0.00233311
, , Fc 1 -
fosse fossar VMSP1S0 0.166324 -
ouvido ouvir VMP00SM 0.721918 02169702-v:0.00251074/02169891-v:0.00249145
por por SP 1 -
os o DA0MP0 1 -
parlamentares parlamentar NCCP000 0.331628 09955781-n:0.00231798/10400309-n:0.00229114
em em SP 1 -
face face NCFS000 1 05601357-n:0.00445787
de de SP 1 -
as o DA0FP0 0.974798 - o PD0FP00 0.0142702 - o PP3FPA0 0.0109322 -
acusações acusação NCFP000 1 07234230-n:0.00226221/07237409-n:0.00161127/06561942-n:0.00156408
que que PR0CN00 0.584265 -
recaíram recair VMIS3P0 0.65 00268165-v:0.00474897
sobre sobre SP 0.997342 -
seu seu DP3MSS 0.957305 -
assessor assessor NCMS000 0.632636 09774266-n:0.00482595
Waldomiro_Diniz waldomiro_diniz NP00SP0 1 -
, , Fc 1 -
referentes referente AQ0CP00 0.667364 -
a a SP 0.313151 -
uma um DI0FS0 0.903495 -
suposta supor VMP00SF 0.992518 00916909-v:0.000493141/00633443-v:0.000485893/00028280-a:0.000483446/00636061-v:0.00046851/00645281-a:0.000467534/01413576-a:0.0004634/00917300-v:0.000453458/01414137-a:0.00045211/01916555-a:0.000439412/01617255-a:0.000438221
intermediação intermediação NCFS000 1 -
feita fazer VMP00SF 0.803681 01714208-v:0.000733507/00120316-v:0.000704595/02526085-v:0.000674469/02374764-v:0.000664656/02367363-v:0.000593134/01752884-v:0.000494037/01645601-v:0.000336593/01652139-v:0.000247413/00010435-v:0.000236447/01719921-v:0.000219546/01640207-v:0.000217756/01712704-v:0.000214037/01752495-v:0.000213285/01627355-v:0.000206769/00665476-v:0.000203491/01642924-v:0.000195057/01754737-v:0.000194332/01629000-v:0.000185466/01438902-v:0.000184867/02560767-v:0.000183131/01628197-v:0.000182811/01739814-v:0.000177756/01685313-v:0.000171639/01431987-v:0.000171287/00012267-v:0.000166328/01649024-v:0.000165771/02599636-v:0.000160568
por por SP 1 -
ele ele PP3MS00 1 -
entre entre SP 0.987856 -
candidatos candidato NCMP000 0.987805 09889691-n:0.00136269/09607280-n:0.00126477/09890749-n:0.00116074/10001647-n:0.00110952
que que PR0CN00 0.584265 -
assessorava assessorar VMII3S0 0.533301 -
e e CC 0.999951 -
“ “ Fra 1 -
bicheiros bicheiro NCMP000 1 -
” ” Frc 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
contravenção contravenção NCFS000 1 01170813-n:0.00438967
, , Fc 1 -
para para SP 0.999444 -
a o DA0FS0 0.675415 -
obtenção obtenção NCFS000 1 00083729-n:0.00221267/00062806-n:0.00219541
de de SP 1 -
recursos recurso NCMP000 1 05154676-n:0.000785027/13331778-n:0.000650102/13332009-n:0.000584903/05154908-n:0.000563894/05155123-n:0.000561019/00177448-n:0.000558979/05154517-n:0.000557622/01208597-n:0.000533897/07246932-n:0.000482737
financeiros financeiro AQ0MP00 0.980769 02847894-a:0.00484775
para para SP 0.999444 -
as o DA0FP0 0.974798 -
campanhas campanha NCFP000 1 07472929-n:0.00124575/00798245-n:0.00121745/09393605-n:0.00117585/00968155-n:0.00112425
. . Fp 1 -

Em em SP 1 -
fevereiro_de_2005 [??:??/2/2005:??.??:??] W 1 -
, , Fc 1 -
tornou tornar VMIS3S0 1 -
se se PP3CN00 1 -
líder líder NCCS000 0.996454 09623038-n:0.042559
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
PFL pfl NP00O00 1 -
em em SP 1 -
a o DA0FS0 1 -
Câmara_dos_Deputados câmara_dos_deputados NP00O00 1 -
. . Fp 1 -

Em em SP 1 -
maio [??:??/5/??:??.??:??] W 1 -
, , Fc 1 -
ante ante SP 0.67598 -
a o DA0FS0 0.675415 -
novas novo AQ0FP00 0.99569 01730444-a:0.00222162/01642477-a:0.00209904/01641648-a:0.00200657/01687167-a:0.00198309
denúncias denúncia NCFP000 1 07234230-n:0.00292143/07232988-n:0.00220723/06739782-n:0.00202512/07237561-n:0.00197828
feitas fazer VMP00PF 0.984962 00120316-v:0.000870383/01752884-v:0.000765024/02367363-v:0.000692388/01645601-v:0.00059656/01640207-v:0.00055222/02526085-v:0.000448211/00010435-v:0.000419938/01652139-v:0.000391487/01627355-v:0.00037392/01712704-v:0.000362402/01752495-v:0.000355926/01714208-v:0.000354381/02560767-v:0.000351622/01685313-v:0.000344545/01719921-v:0.000338347/01642924-v:0.000337719/01438902-v:0.000336226/01754737-v:0.000334664/01629000-v:0.000331703/01628197-v:0.000325833/00665476-v:0.000317722/01739814-v:0.000314887/01431987-v:0.000306766/02374764-v:0.000303084/01649024-v:0.000298021/00012267-v:0.000295907/02599636-v:0.000285225
por por SP 1 -
a o DA0FS0 1 -
revista revista NCFS000 0.855932 06593296-n:0.002603/06595351-n:0.00234546/03704210-n:0.00220748/06597466-n:0.00206407
* * Fz 1 -
Veja ver VMSP3S0 0.642524 02130524-v:0.00119218/02129289-v:0.000740468/02106506-v:0.000730403/02154508-v:0.000647568/02169352-v:0.000601724/02163746-v:0.000573027/02455407-v:0.000511796/02132745-v:0.000502897/02118476-v:0.000486432/02150510-v:0.000485923/02165304-v:0.000468112/02164531-v:0.000462877/02129709-v:0.000458874/02154312-v:0.000456907/02167052-v:0.000455536/02133185-v:0.00045487/02130160-v:0.000443449/02131777-v:0.000431728/02107097-v:0.000424893
* * Fz 1 -
sobre sobre SP 0.997342 -
a o DA0FS0 0.675415 -
existência existência NCFS000 1 13954253-n:0.00340473/13959069-n:0.0028131/13961399-n:0.00263585
de de SP 1 -
um um DI0MS0 0.877848 -
suposto suposto AQ0MS00 0.171233 00028280-a:0.00141286/00645281-a:0.00139284/01413576-a:0.00137951/01414137-a:0.00135356/01916555-a:0.00131626/01617255-a:0.00131035
esquema esquema NCMS000 1 03777283-n:0.00175976/05891572-n:0.00174843/05902327-n:0.00169439/03186399-n:0.00169332/05927813-n:0.00169222
de de SP 1 -
corrupção corrupção NCFS000 1 04853948-n:0.00153141/14561102-n:0.00149848/04850996-n:0.00137615/13453640-n:0.00131962/00272448-n:0.00131719/14440035-n:0.00131544
em em SP 1 -
a o DA0FS0 1 -
Empresa_Brasileira_de_Correios_e_Telégrafos empresa_brasileira_de_correios_e_telégrafos NP00O00 1 -
( ( Fpa 1 -
ECT ect NP00O00 1 -
) ) Fpt 1 -
, , Fc 1 -
articulou articular VMIS3S0 1 00978369-v:0.00854194
junto junto RG 0.984962 -
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
liderança liderança NCFS000 1 01256417-n:0.00297551/14433361-n:0.0026967/05617310-n:0.00262344
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Partido_da_Social_Democracia_Brasileira partido_da_social_democracia_brasileira NP00O00 1 -
( ( Fpa 1 -
PSDB psdb NP00O00 1 -
) ) Fpt 1 -
, , Fc 1 -
também também RG 0.998533 00047534-r:0.00821331
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
oposição oposição NCFS000 1 13854649-n:0.00185263/00202284-n:0.00175464/01169744-n:0.00172452/13828905-n:0.00171495/08404188-n:0.00160358
, , Fc 1 -
a o DA0FS0 0.675415 -
criação criação NCFS000 1 00914929-n:0.00133224/09466280-n:0.00132496/00908492-n:0.00124955/03129123-n:0.00121007/00240184-n:0.00118361/07328942-n:0.00114134/03574004-n:0.00112977
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
CPI_dos_Correios cpi_dos_correios NP00V00 1 -
. . Fp 1 -

A o DA0FS0 0.675415 -
ECT ect NP00O00 1 -
encontrava encontrar VMII3S0 1 -
se se PP3CN00 1 -
então então RG 0.994792 -
sob sob SP 1 -
a o DA0FS0 0.675415 -
influência influência NCFS000 1 05692910-n:0.00729673/11414608-n:0.00687758/05194151-n:0.00673431
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
PTB ptb NP00O00 1 -
, , Fc 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
base base NCFS000 1 04360501-n:0.00502647/03387016-n:0.00440251/03903868-n:0.00437415/13790912-n:0.0041641/14618253-n:0.00410952
aliada aliar VMP00SF 0.685888 02476485-a:0.00674696/00731955-a:0.0065328/00396880-v:0.00648652
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
governo governo NCMS000 0.914011 08050678-n:0.00741908/01124794-n:0.00714915/00815173-n:0.00660461
. . Fp 1 -

Segundo segundo SP 0.636259 -
a o DA0FS0 0.675415 -
denúncia denúncia NCFS000 1 07234230-n:0.00329446/07232988-n:0.00246433/06739782-n:0.00224933/07237561-n:0.00220194
, , Fc 1 -
o o DA0MS0 0.950254 -
presidente presidente NCMS000 0.998938 10467395-n:0.00194973/10468962-n:0.00189144/10467179-n:0.00180784/10468750-n:0.00170178/10469346-n:0.00166514/10468559-n:0.00158337
nacional nacional AQ0CS00 0.966867 01105840-a:0.00165872/01567862-a:0.00143103/02988060-a:0.00138817/02988402-a:0.0013244/02988281-a:0.00128203/01861776-a:0.00124948/01038332-a:0.00122207
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
partido partido NCMS000 0.98773 -
, , Fc 1 -
deputado deputado NCMS000 0.993827 09830400-n:0.00440803/10005934-n:0.00435636
Roberto_Jefferson roberto_jefferson NP00SP0 1 -
, , Fc 1 -
seria ser VMIC1S0 0.332891 02604760-v:0.0106433
o o DA0MS0 0.950254 -
principal principal AQ0CS00 0.99505 00901060-a:0.00866372
responsável responsável NCCS000 0.521552 10162991-n:0.00514058/10417168-n:0.00437887
por por SP 1 -
o o DA0MS0 1 -
esquema esquema NCMS000 1 03777283-n:0.00195363/05891572-n:0.00194448/05902327-n:0.00188203/05927813-n:0.00187968/03186399-n:0.00187907
de de SP 1 -
pagamento pagamento NCMS000 1 13278375-n:0.00508884/01120448-n:0.00484253
de de SP 1 -
propina propina NCFS000 0.744335 13284784-n:0.00884292
em em SP 1 -
troca troca NCFS000 0.809524 01109687-n:0.00475033/01166258-n:0.00471005
de de SP 1 -
favorecimento favorecimento NCMS000 1 -
a a SP 0.313151 -
empresas empresa NCFP000 0.996795 08056231-n:0.00946771
em em SP 1 -
processos processo NCMP000 1 01023820-n:0.00175992/01181902-n:0.00170222/01198307-n:0.00169985/01182654-n:0.00169306/01195867-n:0.00160665/01023636-n:0.00156666
licitatórios licitatórios AQ0MP00 0.5 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
estatal estatal AQ0CS00 1 01862161-a:0.0084287
. . Fp 1 -

Isolado isolar VMP00SM 0.992518 00495808-v:0.000899671/00494269-v:0.000848759/00495998-v:0.000649734/00496770-v:0.000603698/02250691-a:0.000601729/00496489-v:0.000597919/02110447-a:0.000575638/01859055-a:0.000575577/00567860-a:0.000535754/02111095-a:0.00052849
e e CC 0.999951 -
diante diante RG 1 00060632-r:0.0062575
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
forte forte AQ0CS00 0.834586 01190683-a:0.00160402/01191780-a:0.00145775/00803275-a:0.0013339/01513512-a:0.00131414
repercussão repercussão NCFS000 1 11416722-n:0.00291055/07350192-n:0.00280928
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
episódio episódio NCMS000 1 06621771-n:0.00198458/07289956-n:0.00194811/06396330-n:0.00188777
, , Fc 1 -
Roberto_Jefferson roberto_jefferson NP00SP0 1 -
denunciou denunciar VMIS3S0 1 00841580-v:0.00570775
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
imprensa imprensa NCFS000 0.992933 00113113-n:0.00213581/03999992-n:0.0019611/06263369-n:0.00188387
ter ter VMN0000 0.533333 00065639-v:0.00221958/02204692-v:0.00162252/00065370-v:0.00155071/02632167-v:0.00150356
conhecimento conhecimento NCMS000 1 00023271-n:0.0019318/05675905-n:0.00170317/05677952-n:0.00140538/05999266-n:0.00138316
de de SP 1 -
outro outro DI0MS0 0.802288 -
esquema esquema NCMS000 1 03777283-n:0.00121678/05891572-n:0.00120708/05902327-n:0.00117065/05927813-n:0.00117026/03186399-n:0.0011683
de de SP 1 -
